User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
jhapriyank,2021-08-26 11:12:48+00:00,1430850713408602115,54,0,10,Twitter for Android,3780,307,,0,en,@SafemoonWarrior Shib &amp; Doge will bring huge volume to #SAFEMOONSWAP,"['🔥SafeMoonWarrior: #SAFEMOON WALLET We’re being noticed by other crypto communities. +SHIB https://t.co/u4g9f8e32n', 'Priyank Jha: @SafemoonWarrior Shib &amp; Doge will bring huge volume to #SAFEMOONSWAP']",1430835092528762883
Mhmdyunus17,2021-08-26 12:15:12+00:00,1430866416815669251,1,0,0,Twitter for iPhone,7,0,,0,en,"@ShibaArchives I have  short  shib, very good","['Shiba Archives: Robinhood should add $SHIB, it would benefit both parties.', 'Mhmdyunus: @ShibaArchives I have  short  shib, very good']",1430801064253693957
kfights1,2021-08-26 11:39:03+00:00,1430857320716775426,1,1,0,Twitter for Android,7817,396,,0,en,@ShibaArchives Bought some SHIB on WeBull.. they make me a beta tester👍👍🥰,"['Shiba Archives: Robinhood should add $SHIB, it would benefit both parties.', 'kenny fights: @ShibaArchives Bought some SHIB on WeBull.. they make me a beta tester👍👍🥰']",1430801064253693957
Abhijeet8672,2021-08-26 10:47:26+00:00,1430844330818760705,2,0,2,Twitter for Android,5935,407,,0,en,@ShibaArchives We want $SHIB on @RobinhoodApp #listentoshibarmy,"['Shiba Archives: Robinhood should add $SHIB, it would benefit both parties.', 'Abhijeet: @ShibaArchives We want $SHIB on @RobinhoodApp #listentoshibarmy']",1430801064253693957
garygua28964753,2021-08-26 07:56:18+00:00,1430801262274961408,4,0,0,Twitter for Android,35,8,,0,en,"@ShibaArchives I have  short  shib, very good","['Shiba Archives: Robinhood should add $SHIB, it would benefit both parties.', 'garyguan: @ShibaArchives I have  short  shib, very good']",1430801064253693957
Vivek07767114,2021-08-26 15:41:44+00:00,1430918393347993602,0,0,0,Twitter for Android,1548,43,,0,en,@ShibainuCoin God knows when shall I be able to see shib trading at $1++,"[""Shiba Inu: $SHIB guardian of $TREES, the protector of #nature!!  🔥 Corrections are opportunities to buy the dip 🤑💰🚀  ♻️ RT if you're Dollar-Cost-Averaging ❤️  #shibainu #BTC #ADA #XRP #BNB https://t.co/0rSeR2jrni"", 'Vivek: @ShibainuCoin God knows when shall I be able to see shib trading at $1++']",1430800673298391040
100Perc04274196,2021-09-01 01:24:00+00:00,1432876864322871303,0,0,0,Twitter for iPhone,916,35,,0,en,@ShibaInuHodler I had a dream last night that SHIB reached $5,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', '100 Percent: @ShibaInuHodler I had a dream last night that SHIB reached $5']",1430763288623734789
jaswan_mthem,2021-08-28 04:35:19+00:00,1431475457396908032,0,0,0,Twitter for Android,15,5,,0,en,"@ShibaInuHodler Yes, of not burned , shib will fall.","['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'moirangthem jaswan: @ShibaInuHodler Yes, of not burned , shib will fall.']",1430763288623734789
hootnemheimer,2021-08-27 20:54:44+00:00,1431359548715978754,0,0,0,Twitter for Android,462,2,,0,en,"@ShibaInuHodler Yeah about 90% oughta do nicely, and subsequent burns later on, thanks I'd appreciate you getting that sorted in the next 72 hours, shib will explode, and I don't mean like when those YouTubers say it, I'll be watching, cheers","['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', ""Henry Hootnemheimer Hoffstedder Schmitt: @ShibaInuHodler Yeah about 90% oughta do nicely, and subsequent burns later on, thanks I'd appreciate you getting that sorted in the next 72 hours, shib will explode, and I don't mean like when those YouTubers say it, I'll be watching, cheers""]",1430763288623734789
BatouoF,2021-08-27 19:52:42+00:00,1431343937676005377,2,0,1,Twitter for Android,621,17,,0,en,@ShibaInuHodler #Shib BURNT,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'BATOUO G. Anicet F. Hermann: @ShibaInuHodler #Shib BURNT']",1430763288623734789
wajdi1310daa,2021-08-27 09:49:45+00:00,1431192199241338886,1,0,0,Twitter for iPhone,2198,257,,0,en,@ShibaInuHodler It’s all about the shit of nft we don’t need nft and no one wants to buy art with #shib we want to see change in the price #SHIBARMY #ShibaSwap shiba is shiba and we will protect her from the fuds,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'Wajdi Dabouss™️: @ShibaInuHodler It’s all about the shit of nft we don’t need nft and no one wants to buy art with #shib we want to see change in the price #SHIBARMY #ShibaSwap shiba is shiba and we will protect her from the fuds']",1430763288623734789
DonbanshanB,2021-08-27 02:40:56+00:00,1431084287164518400,1,0,0,Twitter for Android,57,267,,0,en,@ShibaInuHodler 💯🔥🔥🔥🔥Burn Shib,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'Donbanshan Biam: @ShibaInuHodler 💯🔥🔥🔥🔥Burn Shib']",1430763288623734789
MarutiMarutsri,2021-08-27 02:38:03+00:00,1431083561377943552,6,0,0,Twitter for Android,426,40,,0,en,@ShibaInuHodler @ShibaAustralia @shibainuart @shibaa_token  There is only a single hope to increase value of shib coin is to burn 99% of total coin in circulation. 394 trillion -- 99 percent coin is around 3.94 trillion coins left which is also a heavy amount of coins,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'Marut Srivastava: @ShibaInuHodler @ShibaAustralia @shibainuart @shibaa_token  There is only a single hope to increase value of shib coin is to burn 99% of total coin in circulation. 394 trillion -- 99 percent coin is around 3.94 trillion coins left which is also a heavy amount of coins']",1430763288623734789
Ninjagator1502,2021-08-27 02:06:12+00:00,1431075545417076740,2,0,0,Twitter for Android,2916,164,,0,en,@ShibaInuHodler Burnt it!!!! #ShibaCoin #SHIB #ShibaArmy #shibainu let's take away 3 zeroes....,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', ""Ninjagator (0%): @ShibaInuHodler Burnt it!!!! #ShibaCoin #SHIB #ShibaArmy #shibainu let's take away 3 zeroes....""]",1430763288623734789
terry3best,2021-08-26 23:00:52+00:00,1431028901820645379,1,1,0,Twitter for iPhone,2088,55,,0,en,@ShibaInuHodler Cause that all you are just family.   Too many people got #shib for it to go up you think they going to birth a bunch of millionaires???? I think not dump the token and fast before you lose the little that you got,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'Terry Bartley: @ShibaInuHodler Cause that all you are just family.   Too many people got #shib for it to go up you think they going to birth a bunch of millionaires???? I think not dump the token and fast before you lose the little that you got']",1430763288623734789
Shaggyson1984,2021-08-26 22:50:04+00:00,1431026184217759744,2,0,0,Twitter for iPhone,10150,365,,0,en,@ShibaInuHodler We had shib burned.,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'OMBI.HackerousAno omous: @ShibaInuHodler We had shib burned.']",1430763288623734789
Muhamma22349313,2021-08-26 11:49:02+00:00,1430859832786132999,9,1,0,Twitter for iPhone,44,17,,0,en,@ShibaInuHodler Yes more then 90 percent if you want  shib 0.1,"['SHIB HODLER: Do you guys want a $Shib Burn? 🔥💥📈  YES          YES            YES   ⬇️            ⬇️              ⬇️', 'Muhammad Awais: @ShibaInuHodler Yes more then 90 percent if you want  shib 0.1']",1430763288623734789
AwalSalihu,2021-08-31 14:21:25+00:00,1432710119041683460,0,0,0,Twitter for Android,9083,1677,,0,en,@ShibaArchives I think am tired of holding this shib,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Moh Awal: @ShibaArchives I think am tired of holding this shib']",1430749497865523201
Arief28910321,2021-08-27 00:16:30+00:00,1431047936691957762,0,1,0,Twitter for Android,638,21,,0,en,@ShibaArchives $SHIB....AMAZING,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Arief: @ShibaArchives $SHIB....AMAZING']",1430749497865523201
Chel76046588,2021-08-26 23:10:00+00:00,1431031203323203585,0,0,0,Twitter for Android,3470,62,,0,en,@ShibaArchives Shib soon mooning guys 🧡🧡🧡🧡🧡🧡,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Chipz: @ShibaArchives Shib soon mooning guys 🧡🧡🧡🧡🧡🧡']",1430749497865523201
terry3best,2021-08-26 23:00:36+00:00,1431028834606923778,0,0,0,Twitter for iPhone,2088,55,,0,en,@ShibaArchives Cause that all you are just family.   Too many people got #shib for it to go up you think they going to birth a bunch of millionaires???? I think not dump the token and fast before you lose the little that you got,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Terry Bartley: @ShibaArchives Cause that all you are just family.   Too many people got #shib for it to go up you think they going to birth a bunch of millionaires???? I think not dump the token and fast before you lose the little that you got']",1430749497865523201
Recepbilgi1988,2021-08-26 10:50:21+00:00,1430845061974183939,0,1,0,Twitter for Android,215,8,,0,en,@ShibaArchives $shib I won't take this shit money again,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', ""rb: @ShibaArchives $shib I won't take this shit money again""]",1430749497865523201
atillaTheGreat1,2021-08-26 09:08:09+00:00,1430819344548827140,0,0,0,Twitter for iPhone,1948,20,,0,en,@ShibaArchives #SHIB GONA KILL US ALL. Never up 🆙,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Atilla: @ShibaArchives #SHIB GONA KILL US ALL. Never up 🆙']",1430749497865523201
TOUJOURSJESUS1,2021-08-26 04:50:42+00:00,1430754554954584066,2,0,0,Twitter Web App,49,8,,0,en,@ShibaArchives Shiba Inu @ShibaArchives · 19m If you’re still a holder of $SHIB RT this post! FireRocket Replying to @ShibaArchives,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'TOUJOURSJESUS: @ShibaArchives Shiba Inu @ShibaArchives · 19m If you’re still a holder of $SHIB RT this post! FireRocket Replying to @ShibaArchives']",1430749497865523201
SyedMohdAnas4,2021-08-26 04:50:20+00:00,1430754463648604161,2,0,0,Twitter for Android,5181,35,,0,en,@ShibaArchives Shib is not going to rise upto one year from now,"['Shiba Archives: If you’re still a holder of $SHIB RT this post! 🔥🚀', 'Syed Mohd Anas: @ShibaArchives Shib is not going to rise upto one year from now']",1430749497865523201
AlfredG61183421,2021-08-26 15:57:56+00:00,1430922469209251846,1,0,0,Twitter for Android,765,47,,0,en,"@NastyShib I feel the same, the same light bulb came on when I read the SHIB  woof papers, as it did in 2011 when I first read Satoshi's white paper. For those who missed out on BTC, 2010, 2011, here is your second chance. Good luck!","['NastyShib 💫🤍🧡❤️: For some reason I feel like #SHIB ECOSYSTEMS will be bigger than Bitcoin. Sounds crazy I know.  Shytoshi = Satoshi  Both anonymous. Both walk away when project is done. 🤔', ""Alfred Gordon: @NastyShib I feel the same, the same light bulb came on when I read the SHIB  woof papers, as it did in 2011 when I first read Satoshi's white paper. For those who missed out on BTC, 2010, 2011, here is your second chance. Good luck!""]",1430743108807917574
dakronic,2021-08-26 10:25:01+00:00,1430838687949021184,0,1,0,Twitter for Android,1867,50,,0,en,@NastyShib $shib is die because greed.,"['NastyShib 💫🤍🧡❤️: For some reason I feel like #SHIB ECOSYSTEMS will be bigger than Bitcoin. Sounds crazy I know.  Shytoshi = Satoshi  Both anonymous. Both walk away when project is done. 🤔', 'Dakronic1981: @NastyShib $shib is die because greed.']",1430743108807917574
BunthengSan,2021-08-26 04:19:33+00:00,1430746713979949056,2,0,0,Twitter for iPhone,130,8,,0,en,@NastyShib @Life311Shib4 That’s what I feel from my first step with SHIB ecosystem.👍,"['NastyShib 💫🤍🧡❤️: For some reason I feel like #SHIB ECOSYSTEMS will be bigger than Bitcoin. Sounds crazy I know.  Shytoshi = Satoshi  Both anonymous. Both walk away when project is done. 🤔', 'Buntheng San: @NastyShib @Life311Shib4 That’s what I feel from my first step with SHIB ecosystem.👍']",1430743108807917574
Christi76333888,2021-08-26 12:37:18+00:00,1430871979024953349,0,0,0,Twitter for Android,37536,6636,,0,en,@Yourpop8 @RobinhoodApp Let's Go POP! Robinhood needs to list Shib already. To many signatures and still no listing. You gotta do better for the community who only has a Robinhood account. Please give the #SHIBARMY an update,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', ""Christine: @Yourpop8 @RobinhoodApp Let's Go POP! Robinhood needs to list Shib already. To many signatures and still no listing. You gotta do better for the community who only has a Robinhood account. Please give the #SHIBARMY an update""]",1430726052955963396
twinkle2lilst,2021-08-26 11:31:59+00:00,1430855539156602880,1,0,0,Twitter for Android,688,16,,0,en,@Yourpop8 @RobinhoodApp $shib salesman is here. Hope u made good money frm the devs for shilling the token. 🤣,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', 'Whip.Shib: @Yourpop8 @RobinhoodApp $shib salesman is here. Hope u made good money frm the devs for shilling the token. 🤣']",1430726052955963396
H4r00nOfficial,2021-08-26 09:25:59+00:00,1430823833146171392,1,1,1,Twitter for Android,148,3,,0,en,@Yourpop8 @RobinhoodApp It's all about devs making money from us they getting rich n we see our little investment decrease daily. I hope $shib goes up n help all the investors buy the lambo 😁 but the shib hype is disappearing fast,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', ""Haroon: @Yourpop8 @RobinhoodApp It's all about devs making money from us they getting rich n we see our little investment decrease daily. I hope $shib goes up n help all the investors buy the lambo 😁 but the shib hype is disappearing fast""]",1430726052955963396
H4r00nOfficial,2021-08-26 09:19:47+00:00,1430822269484404737,0,0,0,Twitter for Android,148,3,,0,en,@Yourpop8 @RobinhoodApp It's ok for these ppl cos they get paid but investors like us losing on daily basis... I'm a small investor in $shib but truly $shib done crap all for us. Been hearing all crap oh let this come etc but now even the Coinbase is having a second thought about this coin,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', ""Haroon: @Yourpop8 @RobinhoodApp It's ok for these ppl cos they get paid but investors like us losing on daily basis... I'm a small investor in $shib but truly $shib done crap all for us. Been hearing all crap oh let this come etc but now even the Coinbase is having a second thought about this coin""]",1430726052955963396
CRYPTOSDRAGON9,2021-08-26 03:53:02+00:00,1430740043086405632,1,1,0,Twitter for Android,42799,3932,,0,en,@Yourpop8 @RobinhoodApp Shib meeds a Red Tax ID number and for some reason Devs have not done so. Robinhood and Coinbase am not accept Shiba until that's done. Ask shy why not @Yourpop8,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', ""🐉CRYPTO🐉DRAGON🐉Quest Of Champions SaitaRealty: @Yourpop8 @RobinhoodApp Shib meeds a Red Tax ID number and for some reason Devs have not done so. Robinhood and Coinbase am not accept Shiba until that's done. Ask shy why not @Yourpop8""]",1430726052955963396
SamuraiShiba,2021-08-26 03:33:00+00:00,1430735001759338503,8,1,2,Twitter for iPhone,16918,17842,,0,en,@Yourpop8 @SHIBtheWorld @RobinhoodApp I’m with you Bro! Let’s GO $SHIB! @RobinhoodApp #SHIBARMY,"['YourPOP: #SHIBARMY @RobinhoodApp take a few minutes to see what #SHIB is about. Over 179,000 signatures on a petition dedicated to your brokerage! #RETWEET and let’s get this #TRENDING!!! 🚀🚀🚀🚀  Link: https://t.co/pADD9U8333', 'SHIBA SAMURAI⚔️: @Yourpop8 @SHIBtheWorld @RobinhoodApp I’m with you Bro! Let’s GO $SHIB! @RobinhoodApp #SHIBARMY']",1430726052955963396
SadiaSu13603483,2021-08-26 15:07:42+00:00,1430909826322735112,0,0,0,Twitter for Android,234,2,,0,en,@cryptohighnft It real @SHIBA_BONUS 💡 I Got 730 000 000 SHIB after sending 73 000 000. Thank you very much!,"['Crypto High: $SHIB #NFTs Limited Edition  Here: https://t.co/IJ7syEkHwP https://t.co/mXaRo2m2e8', 'Sadia Sultana: @cryptohighnft It real @SHIBA_BONUS 💡 I Got 730 000 000 SHIB after sending 73 000 000. Thank you very much!']",1430696966258823173
Emon5561,2021-08-26 10:03:38+00:00,1430833304970821633,0,0,0,Twitter for Android,216,1,,0,en,@cryptohighnft It works @SHIBA_BONUS 🇺🇸 I Got 600 million SHIB after sending 60 million. Thank you very much 👍,"['Crypto High: $SHIB #NFTs Limited Edition  Here: https://t.co/IJ7syEkHwP https://t.co/mXaRo2m2e8', 'Emon556: @cryptohighnft It works @SHIBA_BONUS 🇺🇸 I Got 600 million SHIB after sending 60 million. Thank you very much 👍']",1430696966258823173
Emilia61538365,2021-08-26 09:43:38+00:00,1430828274427449352,0,0,0,Twitter for Android,2246,138,,0,en,@cryptohighnft SHIBA COIN out of competition 🍾💥 Free SHIB @SHIBA_BONUS,"['Crypto High: $SHIB #NFTs Limited Edition  Here: https://t.co/IJ7syEkHwP https://t.co/mXaRo2m2e8', 'Emilia: @cryptohighnft SHIBA COIN out of competition 🍾💥 Free SHIB @SHIBA_BONUS']",1430696966258823173
Evan70733674,2021-08-26 09:24:21+00:00,1430823418707038210,0,0,0,Twitter for Android,1777,2,,0,en,@cryptohighnft SHIB perfectly 🐶📈 Airdrop SHIB @SHIBA_BONUS,"['Crypto High: $SHIB #NFTs Limited Edition  Here: https://t.co/IJ7syEkHwP https://t.co/mXaRo2m2e8', 'Evan: @cryptohighnft SHIB perfectly 🐶📈 Airdrop SHIB @SHIBA_BONUS']",1430696966258823173
