User,Date,ID,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet,Conversation,rootId
DTtheDestroyer,2021-01-03 12:59:58+00:00,1345716535428603908,10,3,0,Twitter for iPhone,5844,261,,0,en,"@CryptoKaleo And will reach $1 thereafter! As I keep saying, if your not on $doge then you are missing out! #fact","['K A L E O: $DOGE looks ready to make the move to 2 cents.', 'DT the Destroyer: @CryptoKaleo And will reach $1 thereafter! As I keep saying, if your not on $doge then you are missing out! #fact']",1345692722015969282
Stocks__,2021-01-03 12:07:32+00:00,1345703336566259712,1,0,0,Twitter for iPhone,1735,118,,0,en,@CryptoKaleo Goooooo 0.2 cents EZPZ ALL HAIL DOGE,"['K A L E O: $DOGE looks ready to make the move to 2 cents.', 'Bahs.eth: @CryptoKaleo Goooooo 0.2 cents EZPZ ALL HAIL DOGE']",1345692722015969282
gumpmode,2021-01-03 18:34:35+00:00,1345800742137806849,2,1,0,Twitter for iPhone,30181,369,,0,en,@moonshilla $DOGE will still run,"['.. paTo🌙: First $DOGE next $SC https://t.co/jNRHqm2bJZ', 'The Gump: @moonshilla $DOGE will still run']",1345646733129375744
Crypto_pl,2021-01-03 12:41:17+00:00,1345711830119964672,4,0,0,Twitter Web App,515,317,,0,und,@moonshilla $Doge &gt; $SC &gt; $XVG 🚀🚀,"['.. paTo🌙: First $DOGE next $SC https://t.co/jNRHqm2bJZ', 'Pani Agata: @moonshilla $Doge &gt; $SC &gt; $XVG 🚀🚀']",1345646733129375744
mewnsewn,2021-01-03 09:38:09+00:00,1345665745930354688,1,2,0,Twitter for iPhone,4630,861,,0,en,@moonshilla Looks like the wales want cheaper $SC 300M buy wall just vanished. Be carefull out there. Everybody is looking for the next $DOGE / $NEBL and they know it.,"['.. paTo🌙: First $DOGE next $SC https://t.co/jNRHqm2bJZ', 'mewnsewn: @moonshilla Looks like the wales want cheaper $SC 300M buy wall just vanished. Be carefull out there. Everybody is looking for the next $DOGE / $NEBL and they know it.']",1345646733129375744
threalfolkblues,2021-01-03 06:44:48+00:00,1345622117900029954,1,0,1,Twitter Web App,6315,116,,0,en,"@FlorkOfCows I've literally doubled the value of my dogecoin in a month and a half. If the price plummets I might double down what I own currently.  Doge, surprisingly, is turning out to be a great investment. I bought it for shits and giggles, but now I'm starting to really appreciate it.","['Flork: never give up on dogecoin, doge would never give up on you https://t.co/Lh5oI3Xyj3', ""Jet: @FlorkOfCows I've literally doubled the value of my dogecoin in a month and a half. If the price plummets I might double down what I own currently.  Doge, surprisingly, is turning out to be a great investment. I bought it for shits and giggles, but now I'm starting to really appreciate it.""]",1345609910310948864
randy04096271,2021-01-03 21:32:45+00:00,1345845581034393600,0,0,0,Twitter for iPhone,2174,107,,0,en,@CryptoKaleo Australian crypto atms have #doge after major crypto.Just saw you know,"['K A L E O: $DOGE is far from done.', 'Moksha 💀🇦🇺📈📊: @CryptoKaleo Australian crypto atms have #doge after major crypto.Just saw you know']",1345587624082345990
DespisedOG,2021-01-03 08:32:47+00:00,1345649294112600066,0,1,0,Twitter for iPhone,696,33,,0,en,@CryptoKaleo Doge coin is a joke coin. Ill never buy lmaooo,"['K A L E O: $DOGE is far from done.', '\u200fٰ: @CryptoKaleo Doge coin is a joke coin. Ill never buy lmaooo']",1345587624082345990
TannerDzzz,2021-01-03 06:05:36+00:00,1345612253530243072,2,0,0,Twitter for Android,2842,122,,0,en,@CryptoKaleo Anybody wanting to get in in #dogecoin and also get a free stock? Use this link and sign up free. Trade ETH/Bitcoin and Doge! https://t.co/eVfLhXMWVK,"['K A L E O: $DOGE is far from done.', 'Tanner Dzula: @CryptoKaleo Anybody wanting to get in in #dogecoin and also get a free stock? Use this link and sign up free. Trade ETH/Bitcoin and Doge! https://t.co/eVfLhXMWVK']",1345587624082345990
CryptoCray3,2021-01-03 04:48:20+00:00,1345592808896409600,5,0,0,Twitter for Android,64,8,,0,en,@CryptoKaleo Doge will never be done,"['K A L E O: $DOGE is far from done.', 'Crypto.Cray: @CryptoKaleo Doge will never be done']",1345587624082345990
Ashley35702068,2021-01-04 01:17:10+00:00,1345902055991480325,0,1,0,Twitter for Android,3671,73,,0,en,@GiveAwayHost Please help just spent my rent money on doge and lost alot need help cash app.. $Asheyleno God bless,"['Hanabi Crypto ☀️: Top crypto presales ROI:   $ARK - 37,805% $XSPC - 149,806% $ETH - 279,843% $NEO - 378,453% $IOTA - 424,084%  $NXT - 1,265,555%  $VRX - ********?   $VRX presale is live on https://t.co/dAnyJXwC3q⏲️ Join now!!🚀  #Bitcoin $BTC $DOGE $ETH $LINK $NANO $XRP $ADA $XVG $XLM $POLS $SC https://t.co/Osbb0rtr5X', 'Ashley: @GiveAwayHost Please help just spent my rent money on doge and lost alot need help cash app.. $Asheyleno God bless']",1345578208616321025
for_yield,2021-01-03 03:27:27+00:00,1345572455801208837,1,0,0,Twitter for iPhone,6345,8957,,0,en,"@Cokedupoptions @PunchableFaceVI You can just make fictitious statements showing an increase in doge, no one will know","['John W. Rich (Fake Tech Exec): ""No, it\'s pronounced ""Doj"", but it\'s a dog. You know, like the meme?"" I explain to my 87-year old client after I lost their entire pension gambling on Doge Coin', 'Mezz Again: @Cokedupoptions @PunchableFaceVI You can just make fictitious statements showing an increase in doge, no one will know']",1345565978520821760
SkyStyven,2021-01-03 03:11:27+00:00,1345568428694806528,12,1,0,Twitter for iPhone,1093,35,,0,en,"@Cokedupoptions I’m calling it now! Doge coin is the next Amazon, Tesla, and Apple combined. My analysis is based on the fact that there’s a doggy on the f*cking coin. I mean who doesn’t like this doggy boi? https://t.co/oBmv5xIQEK","['John W. Rich (Fake Tech Exec): ""No, it\'s pronounced ""Doj"", but it\'s a dog. You know, like the meme?"" I explain to my 87-year old client after I lost their entire pension gambling on Doge Coin', 'Styven Sky: @Cokedupoptions I’m calling it now! Doge coin is the next Amazon, Tesla, and Apple combined. My analysis is based on the fact that there’s a doggy on the f*cking coin. I mean who doesn’t like this doggy boi? https://t.co/oBmv5xIQEK']",1345565978520821760
Tvboy706,2021-01-03 18:17:44+00:00,1345796501101010947,1,1,0,Twitter for Android,3030,35,,0,en,@Mr_iKeepitreal @GamingEthos What platform you guys using to trade? Mines says doge isn't supported.,"['The Black Hokage: This @GamingEthos and I debating on whether or not to take a risk on Doge Coin https://t.co/6CttyHLpEp', ""Afro~Senpia: @Mr_iKeepitreal @GamingEthos What platform you guys using to trade? Mines says doge isn't supported.""]",1345547302107230208
KingJesusTwitch,2021-01-03 14:22:15+00:00,1345737242594209803,0,1,0,Twitter for Android,572,28,,0,en,"@Mr_iKeepitreal @GamingEthos If you put money in there you'd probably want to hodl it until Doge gets to the price you want. As I'm sure you know inves what you're willing to lose, cuz Crypto is extremely volatile. Been in it since 2017","['The Black Hokage: This @GamingEthos and I debating on whether or not to take a risk on Doge Coin https://t.co/6CttyHLpEp', ""KingJesus: @Mr_iKeepitreal @GamingEthos If you put money in there you'd probably want to hodl it until Doge gets to the price you want. As I'm sure you know inves what you're willing to lose, cuz Crypto is extremely volatile. Been in it since 2017""]",1345547302107230208
Keon_Te,2021-01-03 11:50:16+00:00,1345698994056474625,0,0,0,Twitter for iPhone,3600,51,,0,en,@Mr_iKeepitreal @GamingEthos Why would y’all consider Doge over any other coin?,"['The Black Hokage: This @GamingEthos and I debating on whether or not to take a risk on Doge Coin https://t.co/6CttyHLpEp', '⛧ Free Pervis Payne ☭: @Mr_iKeepitreal @GamingEthos Why would y’all consider Doge over any other coin?']",1345547302107230208
Theuninitiated_,2021-01-03 04:27:48+00:00,1345587643208376323,0,0,0,Twitter for iPhone,6003,27,,0,en,@Mr_iKeepitreal @GamingEthos Reall Niggas dropped they whole stimmy on the Doge,"['The Black Hokage: This @GamingEthos and I debating on whether or not to take a risk on Doge Coin https://t.co/6CttyHLpEp', 'THE UNINITIATED Shambolic Hughman: @Mr_iKeepitreal @GamingEthos Reall Niggas dropped they whole stimmy on the Doge']",1345547302107230208
merkyou81,2021-01-03 02:43:22+00:00,1345561361103925255,0,0,0,Twitter for iPhone,30600,1277,,0,en,@Mr_iKeepitreal @GamingEthos Doge is trash https://t.co/lQWJzNCTXy,"['The Black Hokage: This @GamingEthos and I debating on whether or not to take a risk on Doge Coin https://t.co/6CttyHLpEp', 'crypto fat sacks: @Mr_iKeepitreal @GamingEthos Doge is trash https://t.co/lQWJzNCTXy']",1345547302107230208
Kev37118491,2021-01-03 08:04:11+00:00,1345642097756540928,3,0,0,Twitter for Android,525,26,,0,en,@Bleeding_Crypto $sc not far behind... Doge and sc seem to correlate fairly well.. Was similar cycle in 2017 🤔,"['Bleeding Crypto: $DOGE Just put in 205% in 24 hours.   Come on thats a fucking sign if I ever saw one!! https://t.co/lm8n6TuEUA', 'who?!?!?!: @Bleeding_Crypto $sc not far behind... Doge and sc seem to correlate fairly well.. Was similar cycle in 2017 🤔']",1345489044441096193
TheEricNorris,2021-01-02 22:03:22+00:00,1345490895907532800,2,0,0,Twitter for iPhone,22695,4455,,0,en,"@Bleeding_Crypto Doge needs a going parabolic hat, i know where to get","['Bleeding Crypto: $DOGE Just put in 205% in 24 hours.   Come on thats a fucking sign if I ever saw one!! https://t.co/lm8n6TuEUA', 'Lord Norris 🏰: @Bleeding_Crypto Doge needs a going parabolic hat, i know where to get']",1345489044441096193
SatoshiGainz,2021-01-02 22:01:02+00:00,1345490308763684865,34,3,9,Twitter for iPhone,9348,12507,,0,en,@Bleeding_Crypto Every alt season I’ve ever seen was started by $DOGE and followed immediately by.... $XVG.,"['Bleeding Crypto: $DOGE Just put in 205% in 24 hours.   Come on thats a fucking sign if I ever saw one!! https://t.co/lm8n6TuEUA', 'SatoshiGainz: @Bleeding_Crypto Every alt season I’ve ever seen was started by $DOGE and followed immediately by.... $XVG.']",1345489044441096193
MRCNDYMAN654321,2021-01-04 17:10:55+00:00,1346142073724964865,0,0,0,Twitter for Android,226,0,,0,en,@NetNobody Doge is a bubble,"['Sky (Adam): Anyone selling their doge instead of buying right now, big dumb, never invite them to doge park.', 'Mr.Memetic: @NetNobody Doge is a bubble']",1345464806904537088
NobodyIsNobodie,2021-01-02 20:59:13+00:00,1345474753264545795,1,0,0,Twitter for Android,33410,169,,0,en,@NetNobody Can I get 1 Doge coin Adam?,"['Sky (Adam): Anyone selling their doge instead of buying right now, big dumb, never invite them to doge park.', 'Nobody: @NetNobody Can I get 1 Doge coin Adam?']",1345464806904537088
TacoLePaco,2021-01-02 20:29:51+00:00,1345467363785928705,2,0,0,Twitter for Android,38908,2632,,0,en,@NetNobody Taco can go to doge park right? https://t.co/Yx7giTCBzS,"['Sky (Adam): Anyone selling their doge instead of buying right now, big dumb, never invite them to doge park.', 'Taco Paco: @NetNobody Taco can go to doge park right? https://t.co/Yx7giTCBzS']",1345464806904537088
briceffa,2021-01-02 20:23:01+00:00,1345465644465188864,5,0,0,Twitter for iPhone,17634,950,,0,en,"@NetNobody bought 4,000 doge coin with some extra buying power in 2018 as a joke, look who’s laughing now 😩","['Sky (Adam): Buy Doge Today  Thank Self in 1 Year  Last Chance lol', 'brice: @NetNobody bought 4,000 doge coin with some extra buying power in 2018 as a joke, look who’s laughing now 😩']",1345462058687479808
RenaShade,2021-01-02 20:10:50+00:00,1345462576721715200,0,1,0,Twitter for Android,930,141,,0,en,@NetNobody Doge?,"['Sky (Adam): Buy Doge Today  Thank Self in 1 Year  Last Chance lol', 'SheDeamonRed: @NetNobody Doge?']",1345462058687479808
rose42rose,2021-01-02 23:10:50+00:00,1345507876173979649,3,0,0,Twitter Web App,216,0,,0,en,"@MrktMeditations I've just started to believe that Doge-the-joke will last forever and most of the coins, even DeFI, will die, like many projects from 2017-2018. btc-eth-doge ftw! 😂😂😂","['Market Meditations: BREAKING: $DOGE $0.011 at time of writing. Up 122.5% in just 24 hours. A coin created as a joke now has a market capitalisation of $1.4 billion. Crypto, DeFi and Altcoins all booming.', ""rose rose: @MrktMeditations I've just started to believe that Doge-the-joke will last forever and most of the coins, even DeFI, will die, like many projects from 2017-2018. btc-eth-doge ftw! 😂😂😂""]",1345458717672808450
Darkwebhaber,2021-01-02 19:33:57+00:00,1345453296165777408,248,9,0,Twitter for iPhone,71787,956147,,0,en,0.02 TRY’den 210.000 Doge alan admin mood: https://t.co/Kzt2aN3Ecd,"['DarkWeb Haber: Dogecoin, 1 günde %150’ye varan değer kazandı. https://t.co/vcgJZByUXU', 'DarkWeb Haber: 0.02 TRY’den 210.000 Doge alan admin mood: https://t.co/Kzt2aN3Ecd']",1345452333585620995
CryptoHannibal1,2021-01-02 19:38:12+00:00,1345454366086598658,10,0,1,Twitter for Android,6801,1383,,0,en,@CryptoYoda1338 Let's wait when @elonmusk announces to buy $Doge for Tesla's balance sheet. Would not be too surprised.,"['CryptoYoda: remember when elon kindly invited you to the DOGE adventure two weeks ago? https://t.co/IwQOpXQv9C', ""Crypto$Hannibal 💙🇺🇦: @CryptoYoda1338 Let's wait when @elonmusk announces to buy $Doge for Tesla's balance sheet. Would not be too surprised.""]",1345452553975291904
Multim1985,2021-01-02 19:32:07+00:00,1345452834704252930,4,3,3,Twitter Web App,15581,5075,,0,in,@CryptoYoda1338 #Siacoin follows #doge,"['CryptoYoda: remember when elon kindly invited you to the DOGE adventure two weeks ago? https://t.co/IwQOpXQv9C', '@ceo of web3: @CryptoYoda1338 #Siacoin follows #doge']",1345452553975291904
TGorrell,2021-01-02 19:33:55+00:00,1345453286850236421,0,3,0,Twitter for iPhone,2278,89,,0,en,@vaggelis1985 @CryptoYoda1338 Thoughts on doge? Hold or convert to btc?,"['CryptoYoda: remember when elon kindly invited you to the DOGE adventure two weeks ago? https://t.co/IwQOpXQv9C', '@ceo of web3: @CryptoYoda1338 #Siacoin follows #doge', 'TG: @vaggelis1985 @CryptoYoda1338 Thoughts on doge? Hold or convert to btc?']",1345452553975291904
xi_alien,2021-01-02 19:37:21+00:00,1345454148892946439,1,1,0,Twitter Web App,1877,443,,0,en,@TGorrell @vaggelis1985 @CryptoYoda1338 Look up what Doge is and you will have your answer,"['CryptoYoda: remember when elon kindly invited you to the DOGE adventure two weeks ago? https://t.co/IwQOpXQv9C', '@ceo of web3: @CryptoYoda1338 #Siacoin follows #doge', 'TG: @vaggelis1985 @CryptoYoda1338 Thoughts on doge? Hold or convert to btc?', 'Anon: @TGorrell @vaggelis1985 @CryptoYoda1338 Look up what Doge is and you will have your answer']",1345452553975291904
bettercalljame,2021-01-02 19:22:03+00:00,1345450301474578432,10,0,2,Twitter for Android,1993,118,,0,en,@Anbessa100 $Doge 🚀 $sc 🛩️ $xvg 🛫 waiting for take-off,"['AN₿ESSA: Another tip  When $DOGE goes crazy check out lowsat projects like $SC and others', 'saurabh D: @Anbessa100 $Doge 🚀 $sc 🛩️ $xvg 🛫 waiting for take-off']",1345448631810351104
akebjavaid,2021-01-02 19:19:42+00:00,1345449710425817088,0,1,0,Twitter for iPhone,1445,128,,0,en,@Anbessa100 Any target for Doge/BTC pair? Would really appreciate,"['AN₿ESSA: Another tip  When $DOGE goes crazy check out lowsat projects like $SC and others', 'Akeb: @Anbessa100 Any target for Doge/BTC pair? Would really appreciate']",1345448631810351104
Ahrrggghh,2021-01-02 19:13:09+00:00,1345448062408400896,0,0,0,Twitter for Android,25571,2075,,0,en,"@coinmamba Everyone thinks $doge is just a joke ...whilst it is humourous it's actually a super crypto for learning mining, tipping and as a guage for the overall crypto market as in ""my wondercoin pumped 8%""  ...yeah well DOGE did 10% so explain that. I will hodl a LARGE bag of doge to $1. https://t.co/4glpvTj9pL","['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'the_Rockin\'O\'theSea🔺✖️🐶☘️: @coinmamba Everyone thinks $doge is just a joke ...whilst it is humourous it\'s actually a super crypto for learning mining, tipping and as a guage for the overall crypto market as in ""my wondercoin pumped 8%""  ...yeah well DOGE did 10% so explain that. I will hodl a LARGE bag of doge to $1. https://t.co/4glpvTj9pL']",1345446113663463424
thesecret12,2021-01-02 19:08:42+00:00,1345446938888441859,1,0,0,Twitter Web App,12345,1359,,0,en,@coinmamba i was going to buy when @elonmusk talked about $doge but then i looked into it up  and knew he was trolling .so i did not buy,"['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'XRP LOGIC: @coinmamba i was going to buy when @elonmusk talked about $doge but then i looked into it up  and knew he was trolling .so i did not buy']",1345446113663463424
farhan_sheikh7,2021-01-02 19:07:46+00:00,1345446706045878272,1,0,0,Twitter for Android,72452,943,,0,en,@coinmamba Buy now still it cheap now #dogecoin $Doge,"['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'Mohammad Farhan: @coinmamba Buy now still it cheap now #dogecoin $Doge']",1345446113663463424
_rockeralex,2021-01-02 19:07:18+00:00,1345446587305234433,3,0,0,Twitter for iPhone,15877,503,,0,en,@coinmamba Imagine if you longed doge yesterday? https://t.co/3AXJ5N3crT,"['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'Alex: @coinmamba Imagine if you longed doge yesterday? https://t.co/3AXJ5N3crT']",1345446113663463424
choccymilkxbt,2021-01-02 19:06:58+00:00,1345446503507251200,0,0,0,Twitter for Android,6663,115,,0,en,@coinmamba Why do people buy doge tho,"['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'choccymilk: @coinmamba Why do people buy doge tho']",1345446113663463424
paveldcr,2021-01-02 19:06:30+00:00,1345446388595875843,4,1,0,Twitter Web App,21667,2573,,0,en,@coinmamba @elonmusk are you finally buying $DOGE 😆😆 https://t.co/uYHfdN9vu3,"['CoinMamba: Fucking $DOGE. Completely missed it but kudos to anyone who got in. 👍', 'paveldcr.lens: @coinmamba @elonmusk are you finally buying $DOGE 😆😆 https://t.co/uYHfdN9vu3']",1345446113663463424
gmartinetti01,2021-01-03 18:13:21+00:00,1345795399961997315,0,0,0,Twitter for Android,527,9,,0,en,@davidgokhshtein Psh. I started this doge run NYE early afternoon. And no one's ever gonna believe me lol.,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', ""Greg Martinetti: @davidgokhshtein Psh. I started this doge run NYE early afternoon. And no one's ever gonna believe me lol.""]",1345437306606514177
AfricanaCrypto,2021-01-03 05:54:53+00:00,1345609558639710209,3,0,0,Twitter for Android,2980,444,,0,en,@davidgokhshtein I think he is buying... Volume says so. Unreal for pp and volume to pump this high. I think someone (may be Elon) is buying #doge 😃,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'Afritoshi💎: @davidgokhshtein I think he is buying... Volume says so. Unreal for pp and volume to pump this high. I think someone (may be Elon) is buying #doge 😃']",1345437306606514177
inisi_AL,2021-01-03 04:56:28+00:00,1345594858388344834,0,0,0,Twitter for iPhone,17581,138,,0,en,@davidgokhshtein Lets the $doge to the moon and never back 😍,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'hmmm: @davidgokhshtein Lets the $doge to the moon and never back 😍']",1345437306606514177
FibonacciThisD,2021-01-02 21:08:25+00:00,1345477067781984258,3,0,0,Twitter Web App,1401,139,,0,en,@davidgokhshtein I could see him putting TSLA's extra cash into Doge just to troll bitcoin lol,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', ""Crypto Costanza: @davidgokhshtein I could see him putting TSLA's extra cash into Doge just to troll bitcoin lol""]",1345437306606514177
charleswii2142,2021-01-02 18:51:52+00:00,1345442702662500353,0,0,0,Twitter for iPhone,2894,61,,0,en,@davidgokhshtein I just want more doge parody videos in youtube.,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'Charls-sa: @davidgokhshtein I just want more doge parody videos in youtube.']",1345437306606514177
heavy_cavalier,2021-01-02 18:35:21+00:00,1345438545872257024,0,0,0,Twitter for Android,1396,6,,0,en,@davidgokhshtein Elon is doge whale,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'Thor: @davidgokhshtein Elon is doge whale']",1345437306606514177
ChocolatyNinja,2021-01-02 18:32:56+00:00,1345437938889359360,0,1,0,Twitter for Android,32627,14618,,0,en,@davidgokhshtein do you think this doge will keep running for now? 🚀🐶 or is it too tired and will require some rest now?,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'Choco 🍫: @davidgokhshtein do you think this doge will keep running for now? 🚀🐶 or is it too tired and will require some rest now?']",1345437306606514177
howtsawce,2021-01-02 18:34:56+00:00,1345438444609183744,5,0,0,Twitter for iPhone,2937,58,,0,en,@ChocolatyNinja @davidgokhshtein To the mars. Doge is intended to be used as a mars currency.,"['David Gokhshtein ®️: Elon Musk started this $DOGE run.', 'Choco 🍫: @davidgokhshtein do you think this doge will keep running for now? 🚀🐶 or is it too tired and will require some rest now?', 'hot 🌶: @ChocolatyNinja @davidgokhshtein To the mars. Doge is intended to be used as a mars currency.']",1345437306606514177
cryptogintonic,2021-01-02 21:53:14+00:00,1345488345892270083,0,0,0,Twitter for iPhone,639,71,,0,en,@CryptoKaleo You nailed $doge no doubts,"['K A L E O: 1 $DOGE = 1 PENNY', 'Crypto Gin&Tonic: @CryptoKaleo You nailed $doge no doubts']",1345435051157299200
sledgeron,2021-01-02 21:46:37+00:00,1345486683425427458,0,0,0,Twitter for iPhone,9533,754,,0,en,@CryptoKaleo Correction:  1 $DOGE = 1 $DOGE  1 penny = 1 $DOGE,"['K A L E O: 1 $DOGE = 1 PENNY', '⚡️👁BigBrother👁⚡️: @CryptoKaleo Correction:  1 $DOGE = 1 $DOGE  1 penny = 1 $DOGE']",1345435051157299200
ucanevolve,2021-01-02 19:38:51+00:00,1345454527537942529,0,0,0,Twitter for Android,219,15,,0,qme,@CryptoKaleo $DOGE https://t.co/cxiqkBpDLU,"['K A L E O: 1 $DOGE = 1 PENNY', 'Omar Diaz: @CryptoKaleo $DOGE https://t.co/cxiqkBpDLU']",1345435051157299200
cranialaug,2021-01-02 18:34:22+00:00,1345438301671444480,1,0,0,Twitter for iPhone,2399,108,,0,en,@CryptoKaleo Btc = gold Ltc = silver Doge = copper,"['K A L E O: 1 $DOGE = 1 PENNY', 'cranial aug: @CryptoKaleo Btc = gold Ltc = silver Doge = copper']",1345435051157299200
jackmcapn,2021-01-02 18:26:53+00:00,1345436416638009349,4,0,0,Twitter for iPhone,6567,124,,0,en,@CryptoKaleo #doge whaaaaat?!? https://t.co/8rCrFD5LuY,"['K A L E O: 1 $DOGE = 1 PENNY', '🇺🇸: @CryptoKaleo #doge whaaaaat?!? https://t.co/8rCrFD5LuY']",1345435051157299200
itsMike_btw,2021-01-02 18:22:10+00:00,1345435229821968384,0,0,0,Twitter for iPhone,3550,106,,0,en,@CryptoKaleo DOGE TO $589!!,"['K A L E O: 1 $DOGE = 1 PENNY', 'HuskerMike: @CryptoKaleo DOGE TO $589!!']",1345435051157299200
