time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-01-27T00:00:00.0000000Z,2021-01-27T00:15:00.0000000Z,2021-01-27T00:00:02.1710000Z,2021-01-27T00:14:59.5120000Z,0.0082472,0.0082482,0.0081609,0.0081629,7023055,316
2021-01-27T00:15:00.0000000Z,2021-01-27T00:30:00.0000000Z,2021-01-27T00:15:01.7440000Z,2021-01-27T00:28:57.5630000Z,0.0081683,0.00818,0.0081428,0.0081796,3651277,205
2021-01-27T00:30:00.0000000Z,2021-01-27T00:45:00.0000000Z,2021-01-27T00:30:47.9470000Z,2021-01-27T00:44:30.0870000Z,0.00818,0.008192,0.0081219,0.0081556,4726065,270
2021-01-27T00:45:00.0000000Z,2021-01-27T01:00:00.0000000Z,2021-01-27T00:45:47.7870000Z,2021-01-27T00:59:53.5900000Z,0.008144,0.0081737,0.0081292,0.0081737,4556742,181
2021-01-27T01:00:00.0000000Z,2021-01-27T01:15:00.0000000Z,2021-01-27T01:00:02.7280000Z,2021-01-27T01:14:44.3730000Z,0.0081737,0.0081737,0.008126,0.0081443,10247446,197
2021-01-27T01:15:00.0000000Z,2021-01-27T01:30:00.0000000Z,2021-01-27T01:15:34.6040000Z,2021-01-27T01:29:56.2680000Z,0.0081332,0.0081486,0.0081057,0.0081162,3434703,140
2021-01-27T01:30:00.0000000Z,2021-01-27T01:45:00.0000000Z,2021-01-27T01:30:10.0270000Z,2021-01-27T01:44:59.3550000Z,0.0081165,0.0081552,0.0080995,0.0081116,4216134,163
2021-01-27T01:45:00.0000000Z,2021-01-27T02:00:00.0000000Z,2021-01-27T01:45:07.7130000Z,2021-01-27T01:59:59.8270000Z,0.0081118,0.0081132,0.008081,0.0081005,2779085,143
2021-01-27T02:00:00.0000000Z,2021-01-27T02:15:00.0000000Z,2021-01-27T02:00:00.6480000Z,2021-01-27T02:14:51.5220000Z,0.0081005,0.0081368,0.0080928,0.0081049,4298198,144
2021-01-27T02:15:00.0000000Z,2021-01-27T02:30:00.0000000Z,2021-01-27T02:15:02.3070000Z,2021-01-27T02:28:21.2030000Z,0.0081086,0.008137,0.0081067,0.0081232,1156229,98
2021-01-27T02:30:00.0000000Z,2021-01-27T02:45:00.0000000Z,2021-01-27T02:30:05.9620000Z,2021-01-27T02:44:54.8450000Z,0.0081139,0.0081264,0.008076,0.0081049,3298181,171
2021-01-27T02:45:00.0000000Z,2021-01-27T03:00:00.0000000Z,2021-01-27T02:45:29.1000000Z,2021-01-27T02:59:58.9570000Z,0.0080973,0.0081151,0.0080515,0.0080515,4237168,213
2021-01-27T03:00:00.0000000Z,2021-01-27T03:15:00.0000000Z,2021-01-27T03:00:07.0460000Z,2021-01-27T03:14:40.5360000Z,0.0080516,0.008118,0.0080506,0.0080974,5640039,237
2021-01-27T03:15:00.0000000Z,2021-01-27T03:30:00.0000000Z,2021-01-27T03:15:07.8620000Z,2021-01-27T03:29:57.6610000Z,0.0080965,0.0081055,0.0080664,0.0081011,1632155,116
2021-01-27T03:30:00.0000000Z,2021-01-27T03:45:00.0000000Z,2021-01-27T03:30:02.5150000Z,2021-01-27T03:44:46.8590000Z,0.008102,0.0081092,0.0080851,0.0081055,2207063,95
2021-01-27T03:45:00.0000000Z,2021-01-27T04:00:00.0000000Z,2021-01-27T03:45:07.7370000Z,2021-01-27T03:59:49.9200000Z,0.0081054,0.0081136,0.008086,0.0081015,1801890,88
2021-01-27T04:00:00.0000000Z,2021-01-27T04:15:00.0000000Z,2021-01-27T04:00:01.5570000Z,2021-01-27T04:13:47.6460000Z,0.0081007,0.0081176,0.0080654,0.008077,2895952,148
2021-01-27T04:15:00.0000000Z,2021-01-27T04:30:00.0000000Z,2021-01-27T04:15:00.5070000Z,2021-01-27T04:29:45.8600000Z,0.0080694,0.0081002,0.008057,0.0080976,3818777,143
2021-01-27T04:30:00.0000000Z,2021-01-27T04:45:00.0000000Z,2021-01-27T04:30:05.7650000Z,2021-01-27T04:44:56.6610000Z,0.0080856,0.0080856,0.0080252,0.0080522,4624629,251
2021-01-27T04:45:00.0000000Z,2021-01-27T05:00:00.0000000Z,2021-01-27T04:45:53.1240000Z,2021-01-27T04:59:58.3330000Z,0.0080511,0.008069,0.0080288,0.008045,3656119,176
2021-01-27T05:00:00.0000000Z,2021-01-27T05:15:00.0000000Z,2021-01-27T05:00:00.3880000Z,2021-01-27T05:14:58.5730000Z,0.0080507,0.0080608,0.008034,0.0080454,3197548,143
2021-01-27T05:15:00.0000000Z,2021-01-27T05:30:00.0000000Z,2021-01-27T05:15:31.4940000Z,2021-01-27T05:29:22.6530000Z,0.0080373,0.0080414,0.0079986,0.0080098,7660791,374
2021-01-27T05:30:00.0000000Z,2021-01-27T05:45:00.0000000Z,2021-01-27T05:30:01.3130000Z,2021-01-27T05:44:51.9790000Z,0.0080022,0.0080085,0.0079839,0.0080004,4763143,249
2021-01-27T05:45:00.0000000Z,2021-01-27T06:00:00.0000000Z,2021-01-27T05:45:03.5360000Z,2021-01-27T05:59:54.4420000Z,0.0079958,0.0080321,0.00798,0.0080287,3446971,166
2021-01-27T06:00:00.0000000Z,2021-01-27T06:15:00.0000000Z,2021-01-27T06:00:09.3450000Z,2021-01-27T06:14:52.0430000Z,0.0080276,0.0080481,0.008019,0.0080246,1270310,98
2021-01-27T06:15:00.0000000Z,2021-01-27T06:30:00.0000000Z,2021-01-27T06:15:01.5470000Z,2021-01-27T06:29:43.5200000Z,0.00802,0.008053,0.0079993,0.008018,3530904,197
