time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-05-11T00:00:00.0000000Z,2022-05-11T00:15:00.0000000Z,2022-05-11T00:00:00.0110000Z,2022-05-11T00:14:59.9440000Z,17.46,18.5,16.72,17.5,3268709.34,116436
2022-05-11T00:15:00.0000000Z,2022-05-11T00:30:00.0000000Z,2022-05-11T00:15:00.0090000Z,2022-05-11T00:29:59.9900000Z,17.5,19.4,17.3,19.21,3576667.96,131120
2022-05-11T00:30:00.0000000Z,2022-05-11T00:45:00.0000000Z,2022-05-11T00:30:00.0330000Z,2022-05-11T00:44:59.9440000Z,19.2,19.66,18.36,18.76,2876697.45,104267
2022-05-11T00:45:00.0000000Z,2022-05-11T01:00:00.0000000Z,2022-05-11T00:45:00.0000000Z,2022-05-11T00:59:59.8360000Z,18.76,18.84,16.67,16.93,2569868.22,89817
2022-05-11T01:00:00.0000000Z,2022-05-11T01:15:00.0000000Z,2022-05-11T01:00:00.1460000Z,2022-05-11T01:14:59.9990000Z,16.93,17.16,16,16,2710125.86,92158
2022-05-11T01:15:00.0000000Z,2022-05-11T01:30:00.0000000Z,2022-05-11T01:15:00.0000000Z,2022-05-11T01:29:59.8670000Z,16,16.45,15.59,16.01,2036402.58,73540
2022-05-11T01:30:00.0000000Z,2022-05-11T01:45:00.0000000Z,2022-05-11T01:30:00.0420000Z,2022-05-11T01:44:59.9680000Z,16.02,16.47,15.2,15.38,2180502.05,76918
2022-05-11T01:45:00.0000000Z,2022-05-11T02:00:00.0000000Z,2022-05-11T01:45:00.1270000Z,2022-05-11T01:59:59.9780000Z,15.38,15.4,14.04,14.46,2501817.16,77625
2022-05-11T02:00:00.0000000Z,2022-05-11T02:15:00.0000000Z,2022-05-11T02:00:00.2050000Z,2022-05-11T02:14:59.9890000Z,14.46,15.16,13,15.09,4570415.88,130349
2022-05-11T02:15:00.0000000Z,2022-05-11T02:30:00.0000000Z,2022-05-11T02:15:00.0100000Z,2022-05-11T02:29:59.9990000Z,15.09,15.79,14.14,15.27,3580773.91,106653
2022-05-11T02:30:00.0000000Z,2022-05-11T02:45:00.0000000Z,2022-05-11T02:30:00.0020000Z,2022-05-11T02:44:59.8120000Z,15.27,16.13,14.5,14.56,3040297.92,85801
2022-05-11T02:45:00.0000000Z,2022-05-11T03:00:00.0000000Z,2022-05-11T02:45:00.0230000Z,2022-05-11T02:59:59.9760000Z,14.58,15.97,13.8,15.48,4038741.21,123414
2022-05-11T03:00:00.0000000Z,2022-05-11T03:15:00.0000000Z,2022-05-11T03:00:00.0560000Z,2022-05-11T03:14:59.7920000Z,15.48,15.92,14.19,14.3,2898747.18,87213
2022-05-11T03:15:00.0000000Z,2022-05-11T03:30:00.0000000Z,2022-05-11T03:15:00.2500000Z,2022-05-11T03:29:59.9100000Z,14.3,14.75,13.15,13.56,3111251.83,88584
2022-05-11T03:30:00.0000000Z,2022-05-11T03:45:00.0000000Z,2022-05-11T03:30:00.0100000Z,2022-05-11T03:44:59.9960000Z,13.57,14.27,13.1,13.27,3002121.7,101285
2022-05-11T03:45:00.0000000Z,2022-05-11T04:00:00.0000000Z,2022-05-11T03:45:00.0040000Z,2022-05-11T03:59:59.9090000Z,13.27,14.24,13.21,13.59,2917832.89,88674
2022-05-11T04:00:00.0000000Z,2022-05-11T04:15:00.0000000Z,2022-05-11T04:00:00.0030000Z,2022-05-11T04:14:59.9370000Z,13.59,14.2,12.05,12.4,4053106.58,116151
2022-05-11T04:15:00.0000000Z,2022-05-11T04:30:00.0000000Z,2022-05-11T04:15:00.1010000Z,2022-05-11T04:29:59.9060000Z,12.41,13,11.19,11.93,5398337.74,131947
2022-05-11T04:30:00.0000000Z,2022-05-11T04:45:00.0000000Z,2022-05-11T04:30:00.0150000Z,2022-05-11T04:44:59.9720000Z,11.93,12.09,10.7,10.78,4290349.401,107028
2022-05-11T04:45:00.0000000Z,2022-05-11T05:00:00.0000000Z,2022-05-11T04:45:00.0030000Z,2022-05-11T04:59:59.9700000Z,10.79,11.29,10.35,10.51,4828931.695,127158
2022-05-11T05:00:00.0000000Z,2022-05-11T05:15:00.0000000Z,2022-05-11T05:00:00.0210000Z,2022-05-11T05:14:59.9740000Z,10.5,11.37,9.61,10.95,7160666.994,152398
2022-05-11T05:15:00.0000000Z,2022-05-11T05:30:00.0000000Z,2022-05-11T05:15:00.0080000Z,2022-05-11T05:29:59.9980000Z,10.96,12.09,10.62,10.72,5366761.26,111026
2022-05-11T05:30:00.0000000Z,2022-05-11T05:45:00.0000000Z,2022-05-11T05:30:00.1490000Z,2022-05-11T05:44:59.9980000Z,10.71,10.9,9.44,9.66,5976168.357,126406
2022-05-11T05:45:00.0000000Z,2022-05-11T06:00:00.0000000Z,2022-05-11T05:45:00.0050000Z,2022-05-11T05:59:59.9240000Z,9.65,9.83,8.73,9.37,7353382.14,163197
2022-05-11T06:00:00.0000000Z,2022-05-11T06:15:00.0000000Z,2022-05-11T06:00:00.0600000Z,2022-05-11T06:14:59.9740000Z,9.37,9.68,8.52,8.97,5466971.79,115945
2022-05-11T06:15:00.0000000Z,2022-05-11T06:30:00.0000000Z,2022-05-11T06:15:00.0690000Z,2022-05-11T06:29:59.9660000Z,8.98,9.04,7.66,8.33,7026466.44,132275
2022-05-11T06:30:00.0000000Z,2022-05-11T06:45:00.0000000Z,2022-05-11T06:30:00.0060000Z,2022-05-11T06:44:59.9400000Z,8.34,8.9,7.2,7.33,5879426.286,106307
2022-05-11T06:45:00.0000000Z,2022-05-11T07:00:00.0000000Z,2022-05-11T06:45:00.0060000Z,2022-05-11T06:59:59.9950000Z,7.33,7.57,6.12,6.3,7071616.536,111841
2022-05-11T07:00:00.0000000Z,2022-05-11T07:15:00.0000000Z,2022-05-11T07:00:00.0170000Z,2022-05-11T07:14:59.9530000Z,6.31,6.9,5.51,6.51,9571172.22,129381
2022-05-11T07:15:00.0000000Z,2022-05-11T07:30:00.0000000Z,2022-05-11T07:15:00.0040000Z,2022-05-11T07:29:59.9500000Z,6.5,7.29,4.86,4.93,14585719.058,175154
