time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-04-12T00:00:00.0000000Z,2021-04-12T00:15:00.0000000Z,2021-04-12T00:00:00.2790000Z,2021-04-12T00:14:59.9760000Z,0.0743335,0.0743983,0.0728845,0.0732182,116092146,11643
2021-04-12T00:15:00.0000000Z,2021-04-12T00:30:00.0000000Z,2021-04-12T00:15:00.1210000Z,2021-04-12T00:29:59.8860000Z,0.0732193,0.0741443,0.0725915,0.0730565,75439232,8830
2021-04-12T00:30:00.0000000Z,2021-04-12T00:45:00.0000000Z,2021-04-12T00:30:00.2080000Z,2021-04-12T00:44:59.6800000Z,0.0730565,0.0754791,0.0730565,0.0748015,101853555,11053
2021-04-12T00:45:00.0000000Z,2021-04-12T01:00:00.0000000Z,2021-04-12T00:45:00.2260000Z,2021-04-12T00:59:59.3400000Z,0.0747501,0.0754463,0.0737798,0.0737961,86618641,8932
2021-04-12T01:00:00.0000000Z,2021-04-12T01:15:00.0000000Z,2021-04-12T01:00:01.2770000Z,2021-04-12T01:14:59.4820000Z,0.073831,0.07456,0.0727609,0.0728912,88894995,10013
2021-04-12T01:15:00.0000000Z,2021-04-12T01:30:00.0000000Z,2021-04-12T01:15:00.0780000Z,2021-04-12T01:29:59.5520000Z,0.0728908,0.0735148,0.072781,0.0731665,57855131,5866
2021-04-12T01:30:00.0000000Z,2021-04-12T01:45:00.0000000Z,2021-04-12T01:30:00.0510000Z,2021-04-12T01:44:59.6910000Z,0.0731491,0.0736,0.0728,0.0730605,44177713,5154
2021-04-12T01:45:00.0000000Z,2021-04-12T02:00:00.0000000Z,2021-04-12T01:45:00.4480000Z,2021-04-12T01:59:58.4810000Z,0.0730927,0.0736717,0.0728621,0.0735418,28109643,3972
2021-04-12T02:00:00.0000000Z,2021-04-12T02:15:00.0000000Z,2021-04-12T02:00:00.4600000Z,2021-04-12T02:14:56.6810000Z,0.0735246,0.0741887,0.0731052,0.0733595,43448578,6071
2021-04-12T02:15:00.0000000Z,2021-04-12T02:30:00.0000000Z,2021-04-12T02:15:00.0380000Z,2021-04-12T02:29:59.7070000Z,0.0733596,0.0736373,0.0727,0.0730799,40301211,4227
2021-04-12T02:30:00.0000000Z,2021-04-12T02:45:00.0000000Z,2021-04-12T02:30:00.9050000Z,2021-04-12T02:44:59.0240000Z,0.0730988,0.0733961,0.0721426,0.0723691,47237415,6612
2021-04-12T02:45:00.0000000Z,2021-04-12T03:00:00.0000000Z,2021-04-12T02:45:01.0790000Z,2021-04-12T02:59:58.9420000Z,0.0723504,0.0728546,0.0718544,0.0724421,58713616,6488
