time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2020-12-19T00:00:00.0000000Z,2020-12-19T00:15:00.0000000Z,2020-12-19T00:00:09.5860000Z,2020-12-19T00:14:51.5010000Z,0.0038646,0.0038741,0.0038581,0.0038721,7238683,161
2020-12-19T00:15:00.0000000Z,2020-12-19T00:30:00.0000000Z,2020-12-19T00:15:11.7820000Z,2020-12-19T00:29:51.7380000Z,0.0038713,0.0038769,0.0038471,0.0038649,9874755,233
2020-12-19T00:30:00.0000000Z,2020-12-19T00:45:00.0000000Z,2020-12-19T00:30:06.7270000Z,2020-12-19T00:44:59.0500000Z,0.0038652,0.0038652,0.0038042,0.0038103,12243997,361
2020-12-19T00:45:00.0000000Z,2020-12-19T01:00:00.0000000Z,2020-12-19T00:45:02.4110000Z,2020-12-19T00:58:50.2240000Z,0.003812,0.0038363,0.003812,0.003833,2718338,105
2020-12-19T01:00:00.0000000Z,2020-12-19T01:15:00.0000000Z,2020-12-19T01:00:38.9600000Z,2020-12-19T01:14:04.0720000Z,0.0038276,0.0038333,0.0038224,0.0038249,1632171,68
2020-12-19T01:15:00.0000000Z,2020-12-19T01:30:00.0000000Z,2020-12-19T01:15:16.1150000Z,2020-12-19T01:29:44.9150000Z,0.0038279,0.0038303,0.0037981,0.0038035,5055172,158
2020-12-19T01:30:00.0000000Z,2020-12-19T01:45:00.0000000Z,2020-12-19T01:30:42.7140000Z,2020-12-19T01:44:50.4100000Z,0.0038077,0.0038322,0.0038077,0.0038267,2066907,85
2020-12-19T01:45:00.0000000Z,2020-12-19T02:00:00.0000000Z,2020-12-19T01:45:37.0950000Z,2020-12-19T01:59:41.7170000Z,0.0038267,0.0038316,0.0038184,0.0038238,3074255,76
2020-12-19T02:00:00.0000000Z,2020-12-19T02:15:00.0000000Z,2020-12-19T02:00:19.0760000Z,2020-12-19T02:14:23.5200000Z,0.003818,0.00383,0.0038177,0.0038254,4181413,117
2020-12-19T02:15:00.0000000Z,2020-12-19T02:30:00.0000000Z,2020-12-19T02:16:23.2070000Z,2020-12-19T02:29:42.9570000Z,0.0038281,0.0038442,0.0038184,0.0038226,5750840,133
2020-12-19T02:30:00.0000000Z,2020-12-19T02:45:00.0000000Z,2020-12-19T02:30:00.4190000Z,2020-12-19T02:44:58.6770000Z,0.0038224,0.003847,0.0038167,0.0038451,3292368,86
